Fires when a named variable changes value	Se déclenche quand une variable nommée change de valeur
Fires when the app is initialised and running	Se déclenche quand l'application est initialisée et en marche
Fires when the device\'s UI / night mode changes	Se déclenche quand le mode d'interface ou nuit de l'appareil change
Fires when this macro is enabled (its triggers are armed)	Se déclenche quand cette macro est activée (ses déclencheurs sont armés)
Flash	Flash
Float	Décimal
Folder	Dossier
Folders	Dossiers
For a length of time	Pendant une durée
Forward by	Avancer de
Found	Trouvé
Free	Libre
Fridays	Vendredis
From	Depuis
From (optional)	De (facultatif)
From app (optional)	De l'application (facultatif)
From contains	L'expéditeur contient
From position (0 is the first)	À partir de la position (0 est la première)
Front camera	Appareil photo avant
Geofence	Géorepérage
Gesture	Geste
Get	Obtenir
Get Light State	Obtenir l'état de la lumière
Get as	Obtenir comme
Give up after (seconds)	Abandonner après (secondes)
Greater than	Supérieur à
Greater than or equal	Supérieur ou égal à
Green	Vert
HTTP Request	Requête HTTP
Halts the current execution chain (stops following connected actions)	Arrête la chaîne d'exécution en cours (ne suit plus les actions reliées)
Headers (JSON, optional)	En-têtes (JSON, facultatif)
Headset Plugged	Casque branché
Headset hook	Bouton du casque
Headset plugged in	Casque branché
Height	Hauteur
Held down	Maintenu
Held for (seconds)	Maintenu pendant (secondes)
High — fires easily	Élevée : se déclenche facilement
High — music and detail	Élevée — musique et détails
Hint	Indice
Hold for at least (ms)	Maintenir au moins (ms)
Home Assistant	Home Assistant
Home Assistant Entity	Entité Home Assistant
Home Assistant Entity Changed	Entité Home Assistant modifiée
Home Assistant Event	Événement Home Assistant
Hours	Heures
How	Comment
How long (minutes)	Durée (minutes)
How long (seconds)	Durée (secondes)
How many	Combien
How many at most	Combien au maximum
How many items are in a list	Combien d'éléments contient une liste
How many times	Combien de fois
How the device is currently resting — face up or down, portrait or landscape (screen on only)	Comment l'appareil repose actuellement : écran vers le haut ou le bas, portrait ou paysage (écran allumé uniquement)
How to watch	Mode de surveillance
Idle	Libre
If	Si
If a file is already there	S'il y a déjà un fichier
If it fails	En cas d'échec
If missing	Si absent
If one is already there	S'il y en a déjà un
In an appointment	En rendez-vous
Include cancelled and declined ones	Inclure ceux annulés et refusés
Incoming Call State	État d'appel entrant
Index	Index
Initiates a phone call to a number	Lance un appel vers un numéro
Inputs	Entrées
Installed	Installée
Int	Entier
Into folder	Vers le dossier
It ends	Il se termine
It starts	Il commence
Item	Élément
Item at position	Élément à la position
Item to find	Élément à trouver
Its reminder falls due	Son rappel arrive à échéance
JPEG	JPEG
JSON text	Texte JSON
Join list	Joindre la liste
Jumps forward, back or to a position in the track or podcast that is playing	Avance, recule ou se place à une position dans le morceau ou le podcast en cours de lecture
Keep both, adding a number	Garder les deux, en ajoutant un numéro
Keep until dismissed	Garder jusqu’à sa fermeture
Key	Clé
Landscape left	Paysage gauche
Landscape right	Paysage droite
Latest picture	Dernière image
Latin-1 (ISO 8859-1)	Latin-1 (ISO 8859-1)
Launch App	Lancer une application
Launches another app by package name	Lance une autre application par son nom de paquet
Leave the old one alone	Laisser l'ancien tel quel
Left	Gauche
Left to right	De gauche à droite
Less than	Inférieur à
Less than or equal	Inférieur ou égal à
Let it use tools	Le laisser utiliser des outils
Level (%)	Niveau (%)
Level (when on)	Niveau (quand allumée)
Light or room	Lumière ou pièce
List	Liste
List Files	Lister les fichiers
List contains	La liste contient
List variable	Variable de liste
Lists the files in a folder, as paths you can loop over	Liste les fichiers d'un dossier, sous forme de chemins que tu peux parcourir
Locale Changed	Langue modifiée
Location	Lieu
Log Message	Journaliser un message
Long	Long
Longest reply (tokens)	Réponse la plus longue (jetons)
Longest side (pixels)	Côté le plus long (pixels)
Look at	Regarder
Loops over a list, running the following steps once for every item in it	Parcourt une liste et exécute les étapes suivantes une fois par élément
Loops the following steps a set number of times — repeat 10 times, and so on	Répète les étapes suivantes un nombre fixe de fois : répéter 10 fois, par exemple
Loops the following steps for as long as a comparison holds	Répète les étapes suivantes tant qu'une comparaison est vraie
Low — needs a deliberate gesture	Faible : demande un geste délibéré
Lux	Lux
MQTT Message	Message MQTT
MQTT Topic	Topic MQTT
Macro	Macro
Macro Enabled	Macro activée
Macro Finished	Macro terminée
Mail	E-mail
Make Call	Appeler
Manual Trigger	Déclencheur manuel
Mark read	Marquer comme lu
Mark unread	Marquer comme non lu
Marks a conversation read, presses one of its buttons, or dismisses the notification	Marque une conversation comme lue, appuie sur l'un de ses boutons ou ignore la notification
Marks a message read or unread, moves it to another folder, or deletes it	Marque un message comme lu ou non lu, le déplace dans un autre dossier ou le supprime
Matches regex	Correspond à la regex
Media	Média
Media Button Pressed	Bouton média pressé
Media Mounted / Unmounted	Média monté / démonté
Media Playback Changed	Lecture multimédia modifiée
Media playing	Lecture en cours
Medium	Moyen
Message	Message
Message Received	Message reçu
Message contains	Le message contient
Messages	Messages
Method	Méthode
Minutes	Minutes
Minutes before (negative fires afterwards)	Minutes avant (négatif déclenche après)
Mirror	Mettre en miroir
Mode	Mode
Model	Modèle
Mondays	Lundis
Most to return	Nombre maximal à renvoyer
Most turns	Tours maximum
Mounted	Monté
Move	Déplacer
Move it	Le déplacer
Move or Copy Picture	Déplacer ou copier l'image
Move to folder	Déplacer vers le dossier
Move to the bin	Mettre à la corbeille
Moves a photo to the bin, or deletes it for good	Déplace une photo vers la corbeille ou la supprime définitivement
Moves or copies a photo into another folder, keeping it in the gallery	Déplace ou copie une photo vers un autre dossier, en la gardant dans la galerie
Multiple lines	Plusieurs lignes
Must hold for (ms)	Doit être maintenu (ms)
Mute	Couper le son
NFC Tag	Tag NFC
NFC enabled	NFC activé
Name other apps see	Nom vu par les autres applications
Names matching	Noms correspondant à
Network	Réseau
New details (leave empty to keep them)	Nouveaux détails (laisser vide pour les conserver)
New length in minutes (-1 to keep it)	Nouvelle durée en minutes (-1 pour la conserver)
New place (leave empty to keep it)	Nouveau lieu (laisser vide pour le conserver)
New start (leave empty to keep it)	Nouveau début (laisser vide pour le conserver)
New title (leave empty to keep it)	Nouveau titre (laisser vide pour le conserver)
New value (blank removes it)	Nouvelle valeur (vide la supprime)
Newest first	Les plus récentes d'abord
Next	Suivant
Next appointment	Prochain rendez-vous
Next track	Piste suivante
Normal	Normal
Not equals	Différent de
Notification	Notification
Notification Received	Notification reçue
Now	Maintenant
Now playing	En cours de lecture
Number	Nombre
Number of presses	Nombre d'appuis
Off	Éteint
Offhook	En communication
Oldest first	Les plus anciennes d'abord
On	Allumé
On dwell	En restant sur place
On enter	À l'entrée
On exit	À la sortie
On staying away	En restant éloigné
One item out of a list, by its position	Un élément d'une liste, par sa position
Only during a time window	Seulement pendant une plage horaire
Only in this folder	Uniquement dans ce dossier
Only lights already on	Seulement les lumières déjà allumées
Only names matching	Seulement les noms correspondant à
Only unread	Seulement les non lus
Only when it ends up lying flat	Seulement quand il finit à plat
Only while the screen is on	Seulement quand l'écran est allumé
Open URL	Ouvrir une URL
Opens WhatsApp, Signal or Telegram with a message ready to send	Ouvre WhatsApp, Signal ou Telegram avec un message prêt à envoyer
Opens a URL in the default handler (browser or app). Typing google.com is enough	Ouvre une URL dans l'application par défaut (navigateur ou app). Saisir google.com suffit
Operation	Opération
Operator	Opérateur
Options — one per line	Options : une par ligne
Orange	Orange
Order	Ordre
Orientation	Orientation
Outputs	Sorties
PNG	PNG
Package	Paquet
Part of list	Partie de la liste
Path	Chemin
Path (e.g. main.temp) — blank for the whole document	Chemin (par ex. main.temp) : vide pour tout le document
Paths	Chemins
Pattern (comma-separated ms, e.g. 0,200,500,200)	Motif (ms séparées par des virgules, par ex. 0,200,500,200)
Pause	Pause
Paused	En pause
Pauses the workflow for a while	Met le flux en pause un moment
Picked up	Ramassé
Picture	Image
Picture Details	Détails de l'image
Picture Saved	Image enregistrée
Pictures	Images
Pink	Rose
Place	Lieu
Planned for	Prévu pour
Play	Lecture
Play Sound	Jouer un son
Play or pause	Lire ou mettre en pause
Play pause	Lecture/pause
Play through	Sortie audio
Playback	Lecture
Playing	En lecture
Plays a notification, ringtone, alarm or chosen sound	Joue un son de notification, une sonnerie, une alarme ou le son choisi
Plays, pauses or skips the music, podcast or video that is playing	Lit, met en pause ou passe la musique, le podcast ou la vidéo en cours de lecture
Plugged	Branché
Plugged in	Branché
Poll	Interroger
Poll interval (minutes, minimum 15)	Intervalle d'interrogation (minutes, minimum 15)
Portrait	Portrait
Portrait upside down	Portrait inversé
Position	Position
Position (0 is the first)	Position (0 est la première)
Position in list	Position dans la liste
Post	Publier
Posted as	Publiée sous
Posts a notification on this device	Affiche une notification sur cet appareil
Posts a notification on this device, optionally with buttons and a reply field	Affiche une notification sur cet appareil, éventuellement avec des boutons et un champ de réponse
Power Save Mode Changed	Mode économie d'énergie modifié
Power save mode	Mode économie d'énergie
Prefilled	Prérempli
Pressed	Pressé
Pressed several times	Pressé plusieurs fois
Previous	Précédent
Previous track	Piste précédente
Priority	Priorité
Progress (%, below 0 = busy)	Progression (%, en dessous de 0 = indéterminée)
Prompt	Requête
Proximity	Proximité
Proximity covered	Capteur de proximité couvert
Publish to MQTT	Publier sur MQTT
Put	Mettre
Put down	Posé
Quality	Qualité
Question	Question
Read File	Lire un fichier
Read from JSON	Lire depuis du JSON
Reading	Mesure
Reads a picture\'s size, camera, date and location out of the file	Lit dans le fichier la taille, l'appareil photo, la date et le lieu d'une image
Reads a text file from the phone and passes its contents on	Lit un fichier texte du téléphone et transmet son contenu
Reads appointments out of a calendar onto a list you can loop over	Lit les rendez-vous d'un agenda dans une liste que vous pouvez parcourir
Reads messages from a mailbox onto a list you can loop over	Lit les messages d'une boîte aux lettres dans une liste que tu peux parcourir
Reads one value out of JSON text, such as an HTTP response body	Lit une valeur dans un texte JSON, par exemple le corps d'une réponse HTTP
Reads whether a light is on, how bright it is and what colour — Philips Hue	Lit si une lumière est allumée, son intensité et sa couleur — Philips Hue
Reason (optional, logged before halting)	Raison (facultatif, journalisée avant l'arrêt)
Record Audio	Enregistrer un son
Recording	Enregistrement
Recording Finished	Enregistrement terminé
Records sound from the microphone for a set time and saves it as a file	Enregistre le son du micro pendant une durée fixée et le sauvegarde dans un fichier
Red	Rouge
Remembers a value in a variable, readable by later runs	Mémorise une valeur dans une variable, lisible par les exécutions suivantes
Remind you (minutes before, -1 for no reminder)	Vous rappeler (minutes avant, -1 pour aucun rappel)
Remove Notification	Supprimer la notification
Removed	Désinstallée
Removes a file from the phone	Supprime un fichier du téléphone
Repeat	Répéter
Repeat every (under 15 only fires while the device is awake)	Répéter toutes les (en dessous de 15, ne se déclenche que si l'appareil est éveillé)
Repeat for each item	Répéter pour chaque élément
Repeat on an interval	Répéter à intervalle régulier
Repeat this	Répéter ceci
Repeat while	Répéter tant que
Replace it	Le remplacer
Replaced	Remplacée
Replies to a message in WhatsApp, Signal, Telegram or another messenger	Répond à un message dans WhatsApp, Signal, Telegram ou une autre messagerie
Reply	Réponse
Reply button	Bouton Répondre
Reply field	Champ de réponse
Reply hint	Indication du champ
Reply to Message	Répondre au message
Resize	Redimensionner
Resizes, rotates, mirrors, crops or re-encodes a picture into a new file	Redimensionne, fait pivoter, met en miroir, recadre ou réencode une image dans un nouveau fichier
Result	Résultat
Resumed at	Repris à
Ring	Sonnerie
Ringer Mode Changed	Mode sonnerie modifié
Ringer mode	Mode sonnerie
Ringing	Sonne
Ringtone	Sonnerie
Rises above	Monte au-dessus de
Rotate	Faire pivoter
Rotation	Rotation
Routes execution by comparing a value against another	Oriente l'exécution en comparant une valeur à une autre
Run Script	Exécuter un script
Run action	Exécuter l'action
Runs JavaScript over inputs you name and returns values on ports you name	Exécute du JavaScript sur des entrées que tu nommes et renvoie des valeurs sur des ports que tu nommes
Runs any Home Assistant service — a thermostat, a media player, a lock, a vacuum, a script	Exécute n'importe quel service Home Assistant : un thermostat, un lecteur multimédia, une serrure, un aspirateur, un script
SMS	SMS
SMS Received	SMS reçu
Same as the original	Comme l'original
Saturdays	Samedis
Save as	Enregistrer sous
Save in this folder	Enregistrer dans ce dossier
Saves text to a file on the phone, replacing it or adding to the end	Enregistre du texte dans un fichier du téléphone, en le remplaçant ou en l'ajoutant à la fin
Scene	Scène
Schedule	Programmation
Screen On / Off	Écran allumé / éteint
Screen on	Écran allumé
Script — each input is a variable of its own name	Script : chaque entrée est une variable portant son propre nom
Seconds	Secondes
Seek Media	Se déplacer dans le média
Send Email	Envoyer un e-mail
Send Message	Envoyer un message
Send SMS	Envoyer un SMS
Send and forget	Envoyer sans confirmation
Send as HTML	Envoyer en HTML
Sender (optional — any sender when empty)	Expéditeur (facultatif : vide signifie n'importe lequel)
Sends a message to a topic on an MQTT broker — Mosquitto, Zigbee2MQTT, Tasmota, ESPHome	Envoie un message vers un topic d’un broker MQTT – Mosquitto, Zigbee2MQTT, Tasmota, ESPHome
Sends a prompt to an AI model — Gemini, Claude, ChatGPT, OpenRouter or a self-hosted model — and returns its reply as text	Envoie une requête à un modèle d'IA (Gemini, Claude, ChatGPT, OpenRouter ou un modèle auto-hébergé) et renvoie sa réponse sous forme de texte
Sends a prompt to an AI model — Gemini, Claude, ChatGPT, OpenRouter or a self-hosted model — and returns its reply as text, letting it run nodes and macros as tools when you allow it	Envoie une requête à un modèle d'IA (Gemini, Claude, ChatGPT, OpenRouter ou un modèle auto-hébergé) et renvoie sa réponse sous forme de texte, en le laissant exécuter des nœuds et des macros comme outils lorsque vous l'autorisez
Sends an SMS to a number with a body	Envoie un SMS avec un contenu à un numéro
Sends an email through one of your mail accounts	Envoie un e-mail via l'un de tes comptes
Sensitivity	Sensibilité
Separator	Séparateur
Separator (blank for a new line)	Séparateur (vide pour un retour à la ligne)
Service	Service
Set	Définir
Set Brightness	Définir la luminosité
Set Ringer Mode	Définir le mode sonnerie
Set Screen Rotation	Définir la rotation de l'écran
Set Screen Timeout	Définir la mise en veille de l'écran
Set Variable	Définir une variable
Set Volume	Définir le volume
Set brightness	Définir la luminosité
Set colour	Définir la couleur
Set temperature	Définir la température de couleur
Sets or clears the clipboard	Définit ou vide le presse-papiers
Sets screen brightness (absolute value or auto)	Définit la luminosité de l'écran (valeur fixe ou automatique)
Sets the ringer mode to normal, silent or vibrate	Met le mode sonnerie sur normal, silencieux ou vibreur
Sets the screen-off timeout in milliseconds	Définit en millisecondes le délai avant extinction de l'écran
Shake	Secousse
Show Message	Afficher un message
Show Notification	Afficher une notification
Show a progress bar	Afficher une barre de progression
Shows a popup dialog and waits until the user has acknowledged it	Affiche une boîte de dialogue et attend que l'utilisateur la valide
Shows a popup dialog offering a list of options and reports which one was picked	Affiche une boîte de dialogue avec une liste d'options et indique laquelle a été choisie
Shows an AI model a picture from this phone and returns what it says about it	Montre une image de ce téléphone à un modèle d'IA et renvoie ce qu'il en dit
Shows you as	Vous affiche comme
Signal	Signal
Silence	Silence
Silent	Silencieux
Sort list	Trier la liste
Sound	Son
Source	Source
Split text into a list	Découper un texte en liste
Splits a struct into its individual fields (auto-detects the struct from the input)	Décompose une structure en ses champs (détecte la structure depuis l'entrée)
Splits text into a list — one item per line, or on a separator you choose	Découpe un texte en liste : un élément par ligne, ou selon un séparateur de ton choix
Standing instruction	Instruction permanente
Start Recording	Démarrer l'enregistrement
Start at (seconds into the sound)	Démarrer à (secondes dans le son)
Started	Démarrée
Started moving — low power, works with the screen off	Commence à bouger : basse consommation, fonctionne écran éteint
Starts a named list over, ready to collect into	Réinitialise une liste nommée, prête à être remplie
Starts at	Commence à
Starts once after the device finishes booting	S'exécute une fois après le démarrage de l'appareil
Starts the workflow on an interval or at a time of day	Démarre le flux à intervalle régulier ou à une heure donnée
Starts the workflow when another app, a script or a shortcut asks Ottomatic to run it	Démarre le flux quand une autre application, un script ou un raccourci demande à Ottomatic de l'exécuter
Starts the workflow when you tap run, or tap its widget or shortcut	Démarre le flux quand tu appuies sur exécuter, ou sur son widget ou son raccourci
Starts when Bluetooth is turned on or off	Démarre quand le Bluetooth est activé ou désactivé
Starts when Wi-Fi is enabled or disabled	Démarre quand le Wi-Fi est activé ou désactivé
Starts when a Bluetooth device connects or disconnects	Démarre quand un appareil Bluetooth se connecte ou se déconnecte
Starts when a Home Assistant entity changes — a sensor, a switch, a door, a thermostat	Démarre quand une entité Home Assistant change : un capteur, un interrupteur, une porte, un thermostat
Starts when a USB device is connected or disconnected	Démarre quand un appareil USB est branché ou débranché
Starts when a matching notification arrives	Démarre à l'arrivée d'une notification correspondante
Starts when a media button is pressed (play, pause, next, etc.)	Démarre quand un bouton média est pressé (lecture, pause, suivant, etc.)
Starts when a message arrives in WhatsApp, Signal, Telegram or another messenger	Démarre à l'arrivée d'un message dans WhatsApp, Signal, Telegram ou une autre messagerie
Starts when a message arrives on an MQTT topic — a Zigbee button, a sensor, any device that publishes	Démarre à l’arrivée d’un message sur un topic MQTT – un bouton Zigbee, un capteur, tout appareil qui publie
Starts when a photo, screenshot or downloaded picture is added to this phone	Démarre quand une photo, une capture d'écran ou une image téléchargée est ajoutée à ce téléphone
Starts when a recording made by this app has been saved	Démarre lorsqu'un enregistrement réalisé par cette application a été sauvegardé
Starts when a volume button is pressed, held, or pressed several times. Needs accessibility access; the buttons keep working normally	Démarre quand un bouton de volume est pressé, maintenu ou pressé plusieurs fois. Nécessite l'accès à l'accessibilité ; les boutons continuent de fonctionner normalement
Starts when a wired headset is plugged or unplugged	Démarre quand un casque filaire est branché ou débranché
Starts when airplane mode is toggled	Démarre quand le mode avion est activé ou désactivé
Starts when an NFC tag is held to the phone. Only works while the screen is on and unlocked	Démarre quand un tag NFC est approché du téléphone. Ne fonctionne que si l'écran est allumé et déverrouillé
Starts when an SMS arrives	Démarre à l'arrivée d'un SMS
Starts when an app is installed, removed or replaced	Démarre quand une application est installée, désinstallée ou remplacée
Starts when an appointment begins, ends, or its reminder falls due	Démarre quand un rendez-vous commence, se termine ou que son rappel arrive à échéance
Starts when an appointment is added, changed or removed in any calendar	Démarre quand un rendez-vous est ajouté, modifié ou supprimé dans un agenda
Starts when an email arrives in a mailbox you are watching	Démarre à l'arrivée d'un e-mail dans une boîte que tu surveilles
Starts when an event fires on the Home Assistant event bus — a Zigbee button, a tag, a custom event	Démarre quand un événement est émis sur le bus d'événements Home Assistant : un bouton Zigbee, un tag, un événement personnalisé
Starts when external media is mounted, unmounted or ejected	Démarre quand un média externe est monté, démonté ou éjecté
Starts when music, a podcast or a video starts, pauses, stops or changes track	Démarre quand une musique, un podcast ou une vidéo démarre, se met en pause, s'arrête ou change de piste
Starts when power-save mode is toggled on or off	Démarre quand le mode économie d'énergie est activé ou désactivé
Starts when the battery level crosses a threshold (polls in the background)	Démarre quand le niveau de batterie franchit un seuil (interrogation en arrière-plan)
Starts when the device body is tapped twice or three times. Unreliable in a pocket (screen on only)	Démarre quand on tape deux ou trois fois sur le corps de l'appareil. Peu fiable dans une poche (écran allumé uniquement)
Starts when the device connects to or disconnects from a Wi-Fi network	Démarre quand l'appareil se connecte à un réseau Wi-Fi ou s'en déconnecte
Starts when the device date rolls over or the timezone changes	Démarre quand la date de l'appareil change ou que le fuseau horaire change
Starts when the device enters, exits or dwells inside a circular area, or once it has been away from one for a while	Démarre quand l'appareil entre dans une zone circulaire, en sort ou y demeure, ou quand il en est éloigné depuis un moment
Starts when the device is docked or undocked	Démarre quand l'appareil est placé sur une station ou en est retiré
Starts when the device is picked up, set down, or begins moving	Démarre quand l'appareil est ramassé, posé, ou commence à bouger
Starts when the device is shaken back and forth. High sensitivity will also fire while running (screen on only)	Démarre quand l'appareil est secoué d'avant en arrière. Avec une sensibilité élevée, se déclenche aussi en courant (écran allumé uniquement)
Starts when the device is shutting down	Démarre quand l'appareil s'éteint
Starts when the device is turned face down or face up, or rotated into portrait or landscape (screen on only)	Démarre quand l'appareil est retourné écran vers le bas ou vers le haut, ou pivoté en portrait ou paysage (écran allumé uniquement)
